[Gene ID]	[source_id]	[Product Description]	[Input ID]	[# TM Domains]	[SignalP Scores]	
Tb927.8.6330	Tb927.8.6330:mRNA	WD domain, G-beta repeat/PFU (PLAA family ubiquitin binding), putative	Tb927.8.6330	0	N/A	
Tb927.8.6430	Tb927.8.6430:mRNA	hypothetical protein, conserved	Tb927.8.6430	0	N/A	
Tb927.8.6440	Tb927.8.6440:mRNA	RNA-binding protein, putative	Tb927.8.6440	0	N/A	
Tb927.8.6450	Tb927.8.6450:mRNA	inhibitor of cysteine peptidase	Tb927.8.6450	0	N/A	
Tb927.8.6460	Tb927.8.6460:mRNA	kinase binding protein CGI-121, putative	Tb927.8.6460	0	N/A	
Tb927.8.650	Tb927.8.650:mRNA	cation-transporting ATPase, putative	Tb927.8.650	8	N/A	
Tb927.8.6580	Tb927.8.6580:mRNA	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial	Tb927.8.6580	0	N/A	
Tb927.8.6660	Tb927.8.6660:mRNA	paraflagellar rod component, putative	Tb927.8.6660	0	N/A	
Tb927.8.6750	Tb927.8.6750:mRNA	translationally controlled tumor protein (TCTP), putative	Tb927.8.6750	0	N/A	
Tb927.8.6810	Tb927.8.6810:mRNA	STE/STE11 serine/threonine-protein kinase, putative	Tb927.8.6810	0	N/A	
Tb927.8.6860	Tb927.8.6860:mRNA	High-temperature-induced dauer-formation protein, putative	Tb927.8.6860	0	N/A	
Tb927.8.690	Tb927.8.690:mRNA	peptidyl-prolyl cis-trans isomerase/rotamase, putative	Tb927.8.690	0	N/A	
Tb927.8.6900	Tb927.8.6900:mRNA	transport protein particle (TRAPP) component, putative	Tb927.8.6900	0	N/A	
Tb927.8.6910	Tb927.8.6910:mRNA	cyclophilin, putative	Tb927.8.6910	0	N/A	
Tb927.8.6920	Tb927.8.6920:mRNA	hypothetical protein, conserved	Tb927.8.6920	0	N/A	
Tb927.8.6930	Tb927.8.6930:mRNA	serine/threonine-protein kinase NRKB, putative	Tb927.8.6930	0	N/A	
Tb927.8.6950	Tb927.8.6950:mRNA	roadblock/LC7 family member	Tb927.8.6950	0	N/A	
Tb927.8.6970	Tb927.8.6970:mRNA	3-methylcrotonyl-CoA carboxylase alpha subunit, putative	Tb927.8.6970	0	N/A	
Tb927.8.7100	Tb927.8.7100:mRNA	acetyl-CoA carboxylase	Tb927.8.7100	0	N/A	
Tb927.8.7170	Tb927.8.7170:mRNA	inositol polyphosphate 1-phosphatase, putative	Tb927.8.7170	0	N/A	
Tb927.8.7260	Tb927.8.7260:mRNA	kinetoplast-associated protein, putative	Tb927.8.7260	0	N/A	
Tb927.8.7400	Tb927.8.7400:mRNA	RNA polymerase IIA largest subunit	Tb927.8.7400	0	N/A	
Tb927.8.7410	Tb927.8.7410:mRNA	calreticulin, putative	Tb927.8.7410	1	NN Sum: 4, NN D: .81, HMM Prob: 1	
Tb927.8.7480	Tb927.8.7480:mRNA	hypothetical protein, conserved	Tb927.8.7480	0	N/A	
Tb927.8.7490	Tb927.8.7490:mRNA	symplekin	Tb927.8.7490	0	N/A	
Tb927.8.7530	Tb927.8.7530:mRNA	3,2-trans-enoyl-CoA isomerase, mitochondrial precursor, putative	Tb927.8.7530	0	NN Sum: 2, NN D: .35, HMM Prob: .63	
Tb927.8.760	Tb927.8.760:mRNA	nucleolar RNA-binding protein	Tb927.8.760	0	N/A	
Tb927.8.7950	Tb927.8.7950:mRNA	Flagellar Member 4	Tb927.8.7950	0	N/A	
Tb927.8.7980	Tb927.8.7980:mRNA	Pyrophosphate-energized vacuolar membrane proton pump 2, putative	Tb927.8.7980	14	NN Sum: 4, NN D: .79, HMM Prob: .99	
Tb927.8.8050	Tb927.8.8050:mRNA	Nucleoporin NUP75	Tb927.8.8050	0	N/A	
Tb927.8.810	Tb927.8.810:mRNA	radial spoke protein RSP9, putative	Tb927.8.810	0	N/A	
Tb927.8.8120	Tb927.8.8120:mRNA	hypothetical protein, conserved	Tb927.8.8120	0	NN Sum: 4, NN D: .77, HMM Prob: 1	
Tb927.8.8170	Tb927.8.8170:mRNA	mitochondrial RNA binding protein 1, putative	Tb927.8.8170	0	NN Sum: 1, NN D: .43, HMM Prob: .86	
Tb927.8.8180	Tb927.8.8180:mRNA	mitochondrial RNA binding complex 1 subunit	Tb927.8.8180	0	N/A	
Tb927.8.8200	Tb927.8.8200:mRNA	Flagellar-associated protein 59, putative	Tb927.8.8200	0	N/A	
Tb927.8.8310	Tb927.8.8310:mRNA	chaperone protein DnaJ, putative	Tb927.8.8310	2	N/A	
Tb927.8.860	Tb927.8.860:mRNA	hypothetical protein, conserved	Tb927.8.860	1	N/A	
Tb927.8.870	Tb927.8.870:mRNA	CAMK/CAMKL family protein kinase, putative	Tb927.8.870	0	N/A	
Tb927.8.890	Tb927.8.890:mRNA	Ras-related protein Rab1A	Tb927.8.890	0	N/A	
Tb927.8.900	Tb927.8.900:mRNA	splicing factor TSR1	Tb927.8.900	0	N/A	
Tb927.8.910	Tb927.8.910:mRNA	hypothetical protein, conserved	Tb927.8.910	0	N/A	
Tb927.9.10010	Tb927.9.10010:mRNA	chaperone protein DnaJ, putative	Tb927.9.10010	3	N/A	
Tb927.9.10100	Tb927.9.10100:mRNA	hypothetical protein, conserved	Tb927.9.10100	0	N/A	
Tb927.9.10230	Tb927.9.10230:mRNA	Co-chaperone protein P23	Tb927.9.10230	0	N/A	
Tb927.9.10250	Tb927.9.10250:mRNA	small nuclear ribonucleoprotein Sm-F	Tb927.9.10250	0	N/A	
Tb927.9.10310	Tb927.9.10310:mRNA	mitochondrial carrier protein 11	Tb927.9.10310	1	N/A	
Tb927.9.10350	Tb927.9.10350:mRNA	Snf7, putative	Tb927.9.10350	0	N/A	
Tb927.9.10400	Tb927.9.10400:mRNA	hypothetical protein, conserved	Tb927.9.10400	0	N/A	
Tb927.9.10450	Tb927.9.10450:mRNA	hypothetical protein, conserved	Tb927.9.10450	8	N/A	
Tb927.9.10470	Tb927.9.10470:mRNA	hypothetical protein, conserved	Tb927.9.10470	0	NN Sum: 2, NN D: .5, HMM Prob: .41	
Tb927.9.10490	Tb927.9.10490:mRNA	Component of motile flagella 56	Tb927.9.10490	0	N/A	
Tb927.9.10500	Tb927.9.10500:mRNA	HAD hydrolase, TIGR01456 family/HAD hydrolase, family IIA, putative	Tb927.9.10500	0	N/A	
Tb927.9.10640	Tb927.9.10640:mRNA	synaptojanin (N-terminal domain), putative	Tb927.9.10640	2	N/A	
Tb927.9.10680	Tb927.9.10680:mRNA	RNA polymerase III RPC4, putative	Tb927.9.10680	0	N/A	
Tb927.9.10710	Tb927.9.10710:mRNA	hsp70 subfamily B suppressor 1	Tb927.9.10710	0	N/A	
Tb927.9.10770	Tb927.9.10770:mRNA	polyadenylate-binding protein 2	Tb927.9.10770	0	N/A	
Tb927.9.10890	Tb927.9.10890:mRNA	Regulatory subunit of type II PKA R-subunit, putative	Tb927.9.10890	0	N/A	
Tb927.9.10920	Tb927.9.10920:mRNA	kinetoplastid kinetochore protein 3	Tb927.9.10920	0	N/A	
Tb927.9.11000	Tb927.9.11000:mRNA	ras-related protein RAB7, putative	Tb927.9.11000	0	N/A	
Tb927.9.11030	Tb927.9.11030:mRNA	cAMP-dependent protein kinase catalytic subunit 2	Tb927.9.11030	0	N/A	
Tb927.9.11050	Tb927.9.11050:mRNA	4E-interacting protein, putative	Tb927.9.11050	0	N/A	
Tb927.9.11220	Tb927.9.11220:mRNA	tRNA import complex component, putative	Tb927.9.11220	1	N/A	
Tb927.9.11270	Tb927.9.11270:mRNA	t- complex protein 1 (eta subunit), putative	Tb927.9.11270	0	N/A	
Tb927.9.11300	Tb927.9.11300:mRNA	Mitochondrial ribosomal protein S17	Tb927.9.11300	0	N/A	
Tb927.9.11330	Tb927.9.11330:mRNA	proteasome beta 2 subunit, putative	Tb927.9.11330	0	N/A	
Tb927.9.11410	Tb927.9.11410:mRNA	60S ribosomal protein L23, putative	Tb927.9.11410	0	NN Sum: 1, NN D: .27, HMM Prob: .54	
Tb927.9.11490	Tb927.9.11490:mRNA	60S ribosomal protein L29	Tb927.9.11490	0	N/A	
Tb927.9.11500	Tb927.9.11500:mRNA	anaphase-promoting complex subunit 2	Tb927.9.11500	0	N/A	
Tb927.9.11540	Tb927.9.11540:mRNA	hypothetical protein, conserved	Tb927.9.11540	0	N/A	
Tb927.9.11560	Tb927.9.11560:mRNA	hypothetical protein, conserved	Tb927.9.11560	3	N/A	
Tb927.9.11770	Tb927.9.11770:mRNA	Fusaric acid resistance protein-like, putative	Tb927.9.11770	9	N/A	
Tb927.9.11850	Tb927.9.11850:mRNA	structural maintenance of chromosome 1, putative	Tb927.9.11850	0	N/A	
Tb927.9.11910	Tb927.9.11910:mRNA	peroxidase, putative	Tb927.9.11910	1	N/A	
Tb927.9.11940	Tb927.9.11940:mRNA	replication factor A protein 3, putative	Tb927.9.11940	0	N/A	
Tb927.9.12070	Tb927.9.12070:mRNA	hypothetical protein, conserved	Tb927.9.12070	0	N/A	
Tb927.9.12150	Tb927.9.12150:mRNA	transport protein particle (TRAPP) subunit, putative	Tb927.9.12150	0	N/A	
Tb927.9.12170	Tb927.9.12170:mRNA	leucine-rich repeat protein (LRRP), putative	Tb927.9.12170	0	N/A	
Tb927.9.12240	Tb927.9.12240:mRNA	60S ribosomal subunit protein L31, putative	Tb927.9.12240	0	N/A	
Tb927.9.12290	Tb927.9.12290:mRNA	Peroxin 19	Tb927.9.12290	0	N/A	
Tb927.9.12320	Tb927.9.12320:mRNA	cystathione gamma lyase, putative	Tb927.9.12320	0	N/A	
Tb927.9.12340	Tb927.9.12340:mRNA	hypothetical protein, conserved	Tb927.9.12340	0	N/A	
Tb927.9.12360	Tb927.9.12360:mRNA	RNA-binding protein, putative	Tb927.9.12360	0	N/A	
Tb927.9.12510	Tb927.9.12510:mRNA	ATP-dependent DEAD/H RNA helicase, putative	Tb927.9.12510	0	N/A	
Tb927.9.12650	Tb927.9.12650:mRNA	ubiquitin-activating enzyme E1, putative	Tb927.9.12650	0	N/A	
Tb927.9.12700	Tb927.9.12700:mRNA	phospholipase A1, putative	Tb927.9.12700	2	NN Sum: 2, NN D: .52, HMM Prob: 0	
Tb927.9.12730	Tb927.9.12730:mRNA	chaperone protein DnaJ, putative	Tb927.9.12730	0	NN Sum: 4, NN D: .72, HMM Prob: .87	
Tb927.9.12770	Tb927.9.12770:mRNA	Kinetoplast polyadenylation factor 3	Tb927.9.12770	0	NN Sum: 4, NN D: .53, HMM Prob: .73	
Tb927.9.12780	Tb927.9.12780:mRNA	Leucine carboxyl methyltransferase/Cupin-like domain containing protein, putative	Tb927.9.12780	0	N/A	
Tb927.9.12800	Tb927.9.12800:mRNA	hypothetical protein, conserved	Tb927.9.12800	0	N/A	
Tb927.9.12830	Tb927.9.12830:mRNA	hypothetical protein, conserved	Tb927.9.12830	0	N/A	
Tb927.9.12890	Tb927.9.12890:mRNA	hypothetical protein, conserved	Tb927.9.12890	0	N/A	
Tb927.9.12900	Tb927.9.12900:mRNA	RNA polymerase-associated protein LEO1, putative	Tb927.9.12900	0	N/A	
Tb927.9.12990	Tb927.9.12990:mRNA	hypothetical protein, conserved	Tb927.9.12990	0	N/A	
Tb927.9.13070	Tb927.9.13070:mRNA	Heat shock factor binding 1 domain-containing protein	Tb927.9.13070	0	N/A	
Tb927.9.13100	Tb927.9.13100:mRNA	ankyrin repeat protein, putative	Tb927.9.13100	0	N/A	
Tb927.9.13380	Tb927.9.13380:mRNA	Autophagy-related protein 24	Tb927.9.13380	0	N/A	
Tb927.9.13440	Tb927.9.13440:mRNA	Flagellar Member 5	Tb927.9.13440	0	N/A	
Tb927.9.13490	Tb927.9.13490:mRNA	metallo-peptidase, Clan MG, Family M24	Tb927.9.13490	0	N/A	
Tb927.9.1350	Tb927.9.1350:mRNA	hypothetical protein, conserved	Tb927.9.1350	0	N/A	
Tb927.9.13510	Tb927.9.13510:mRNA	Poly(A)-specific ribonuclease PARN-3	Tb927.9.13510	0	N/A	
Tb927.9.13520	Tb927.9.13520:mRNA	Importin 1	Tb927.9.13520	0	NN Sum: 1, NN D: .32, HMM Prob: .95	
Tb927.9.13610	Tb927.9.13610:mRNA	helicase, putative	Tb927.9.13610	0	N/A	
Tb927.9.13740	Tb927.9.13740:mRNA	ADP-ribosylation factor, putative	Tb927.9.13740	0	N/A	
Tb927.9.1380	Tb927.9.1380:mRNA	hypothetical protein, conserved	Tb927.9.1380	0	N/A	
Tb927.9.13920	Tb927.9.13920:mRNA	kinetoplastid membrane protein 11-1	Tb927.9.13920	0	N/A	
Tb927.9.13990	Tb927.9.13990:mRNA	RNA-binding protein, putative	Tb927.9.13990	0	N/A	
Tb927.9.14000	Tb927.9.14000:mRNA	60S ribosomal protein L12, putative	Tb927.9.14000	0	N/A	
Tb927.9.14050	Tb927.9.14050:mRNA	Lipase (class 3), putative	Tb927.9.14050	0	N/A	
Tb927.9.14240	Tb927.9.14240:mRNA	Nucleoporin NUP82	Tb927.9.14240	0	N/A	
Tb927.9.14370	Tb927.9.14370:mRNA	60S ribosomal protein L26, putative	Tb927.9.14370	0	N/A	
Tb927.9.14430	Tb927.9.14430:mRNA	Casein kinase II	Tb927.9.14430	0	N/A	
Tb927.9.14470	Tb927.9.14470:mRNA	ubiquitin carboxyl-terminal hydrolase, putative	Tb927.9.14470	0	N/A	
Tb927.9.14480	Tb927.9.14480:mRNA	dynein-associated protein, putative	Tb927.9.14480	0	N/A	
Tb927.9.15050	Tb927.9.15050:mRNA	nexin-dynein regulatory complex 4	Tb927.9.15050	0	N/A	
Tb927.9.15060	Tb927.9.15060:mRNA	rRNA processing protein, putative	Tb927.9.15060	0	N/A	
Tb927.9.15070	Tb927.9.15070:mRNA	hypothetical protein, conserved	Tb927.9.15070	0	N/A	
Tb927.9.15090	Tb927.9.15090:mRNA	cytosolic coat protein, putative	Tb927.9.15090	2	NN Sum: 3, NN D: .64, HMM Prob: .76	
Tb927.9.1510	Tb927.9.1510:mRNA	D-ala D-ala ligase C-terminus/SET domain containing protein, putative	Tb927.9.1510	0	N/A	
Tb927.9.15170	Tb927.9.15170:mRNA	60S ribosomal protein L5, putative	Tb927.9.15170	0	N/A	
Tb927.9.15190	Tb927.9.15190:mRNA	ribosomal protein L15, putative	Tb927.9.15190	0	N/A	
Tb927.9.1520	Tb927.9.1520:mRNA	hypothetical protein, conserved	Tb927.9.1520	0	N/A	
Tb927.9.15260	Tb927.9.15260:mRNA	ubx domain containing protein, putative	Tb927.9.15260	0	N/A	
Tb927.9.15290	Tb927.9.15290:mRNA	CHAT domain containing protein, putative	Tb927.9.15290	0	N/A	
Tb927.9.15360	Tb927.9.15360:mRNA	40S ribosomal protein S6, putative	Tb927.9.15360	0	N/A	
Tb927.9.15420	Tb927.9.15420:mRNA	60S ribosomal protein L32	Tb927.9.15420	0	N/A	
Tb927.9.15460	Tb927.9.15460:mRNA	calcium motive p-type ATPase, putative	Tb927.9.15460	8	N/A	
Tb927.9.15470	Tb927.9.15470:mRNA	kinesin, putative	Tb927.9.15470	0	N/A	
Tb927.9.15490	Tb927.9.15490:mRNA	ADP-ribosylation factor GTPase activating protein, putative	Tb927.9.15490	0	N/A	
Tb927.9.1560	Tb927.9.1560:mRNA	DnaJ domain containing protein, putative	Tb927.9.1560	0	N/A	
Tb927.9.1600	Tb927.9.1600:mRNA	hypothetical protein, conserved	Tb927.9.1600	0	N/A	
Tb927.9.1780	Tb927.9.1780:mRNA	sec1 family transport protein, putative	Tb927.9.1780	0	N/A	
Tb927.9.1850	Tb927.9.1850:mRNA	60S ribosomal protein L35, putative	Tb927.9.1850	0	N/A	
Tb927.9.1880	Tb927.9.1880:mRNA	WD domain, G-beta repeat, putative	Tb927.9.1880	0	N/A	
Tb927.9.1960	Tb927.9.1960:mRNA	nitrilase, putative	Tb927.9.1960	0	N/A	
Tb927.9.1970	Tb927.9.1970:mRNA	syntaxin binding protein 1, putative	Tb927.9.1970	0	N/A	
Tb927.9.1980	Tb927.9.1980:mRNA	hypothetical protein, conserved	Tb927.9.1980	0	N/A	
Tb927.9.2010	Tb927.9.2010:mRNA	kynureninase, putative	Tb927.9.2010	0	N/A	
Tb927.9.2060	Tb927.9.2060:mRNA	ADP-ribosylation factor family, putative	Tb927.9.2060	0	N/A	
Tb927.9.2075	Tb927.9.2075:mRNA	hypothetical protein	Tb927.9.2075	0	N/A	
Tb927.9.2120	Tb927.9.2120:mRNA	hypothetical protein, conserved	Tb927.9.2120	0	N/A	
Tb927.9.2390	Tb927.9.2390:mRNA	hypothetical protein, conserved	Tb927.9.2390	0	N/A	
Tb927.9.2470	Tb927.9.2470:mRNA	nucleolar protein	Tb927.9.2470	0	N/A	
Tb927.9.2520	Tb927.9.2520:mRNA	microtubule-associated protein	Tb927.9.2520	0	N/A	
Tb927.9.2550	Tb927.9.2550:mRNA	Domain of unknown function (DUF4457), putative	Tb927.9.2550	0	N/A	
Tb927.9.2580	Tb927.9.2580:mRNA	deoxyhypusine hydroxylase, putative	Tb927.9.2580	0	N/A	
Tb927.9.2600	Tb927.9.2600:mRNA	hypothetical protein, conserved	Tb927.9.2600	0	NN Sum: 2, NN D: .4, HMM Prob: .98	
Tb927.9.2630	Tb927.9.2630:mRNA	hypothetical protein, conserved	Tb927.9.2630	0	N/A	
Tb927.9.2650	Tb927.9.2650:mRNA	Present in the outer mitochondrial membrane proteome 2	Tb927.9.2650	1	N/A	
Tb927.9.2760	Tb927.9.2760:mRNA	EB1-like C-terminal motif containing protein, putative	Tb927.9.2760	0	N/A	
Tb927.9.2900	Tb927.9.2900:mRNA	Nucleolar protein 287	Tb927.9.2900	0	N/A	
Tb927.9.2910	Tb927.9.2910:mRNA	histone acetyltransferase subunit NuA4, putative	Tb927.9.2910	0	N/A	
Tb927.9.2980	Tb927.9.2980:mRNA	hypothetical protein, conserved	Tb927.9.2980	0	N/A	
Tb927.9.3010	Tb927.9.3010:mRNA	hypothetical protein, conserved	Tb927.9.3010	0	N/A	
Tb927.9.3080	Tb927.9.3080:mRNA	hypothetical protein, conserved	Tb927.9.3080	0	N/A	
Tb927.9.3280	Tb927.9.3280:mRNA	exopolyphosphatase	Tb927.9.3280	0	N/A	
Tb927.9.3370	Tb927.9.3370:mRNA	thioredoxin	Tb927.9.3370	0	N/A	
Tb927.9.3400	Tb927.9.3400:mRNA	endo-beta-N-acetylglucosaminidase, putative	Tb927.9.3400	0	N/A	
Tb927.9.3440	Tb927.9.3440:mRNA	cyclophilin type peptidyl-prolyl cis-trans isomerase, putative	Tb927.9.3440	0	N/A	
Tb927.9.3470	Tb927.9.3470:mRNA	low molecular weight protein tyrosine phosphatase, putative	Tb927.9.3470	0	NN Sum: 1, NN D: .2, HMM Prob: .66	
Tb927.9.3560	Tb927.9.3560:mRNA	hypothetical protein, conserved	Tb927.9.3560	0	N/A	
Tb927.9.3580	Tb927.9.3580:mRNA	hypothetical protein, conserved	Tb927.9.3580	0	N/A	
Tb927.9.3630	Tb927.9.3630:mRNA	BSD domain containing protein, putative	Tb927.9.3630	0	N/A	
Tb927.9.3640	Tb927.9.3640:mRNA	LSU ribosomal protein, mitochondrial, putative	Tb927.9.3640	0	N/A	
Tb927.9.3990	Tb927.9.3990:mRNA	ribosomal protein S7, putative	Tb927.9.3990	0	N/A	
Tb927.9.4080	Tb927.9.4080:mRNA	Stumpy formation signalling pathway protein, putative	Tb927.9.4080	0	N/A	
Tb927.9.4190	Tb927.9.4190:mRNA	fatty acyl CoA syntetase 1	Tb927.9.4190	0	N/A	
Tb927.9.4210	Tb927.9.4210:mRNA	fatty acyl CoA synthetase 3	Tb927.9.4210	0	N/A	
Tb927.9.4250	Tb927.9.4250:mRNA	hypothetical protein, conserved	Tb927.9.4250	0	N/A	
Tb927.9.4290	Tb927.9.4290:mRNA	hypothetical protein, conserved	Tb927.9.4290	0	N/A	
Tb927.9.4310	Tb927.9.4310:mRNA	tricarboxylate carrier, putative	Tb927.9.4310	5	N/A	
Tb927.9.4360	Tb927.9.4360:mRNA	KREL1	Tb927.9.4360	0	N/A	
Tb927.9.4450	Tb927.9.4450:mRNA	hypothetical protein	Tb927.9.4450	0	N/A	
Tb927.9.4500	Tb927.9.4500:mRNA	heat shock protein, putative	Tb927.9.4500	0	NN Sum: 4, NN D: .78, HMM Prob: 1	
Tb927.9.4660	Tb927.9.4660:mRNA	hypothetical protein, conserved	Tb927.9.4660	0	N/A	
Tb927.9.4680	Tb927.9.4680:mRNA	Eukaryotic initiation factor 4A-1	Tb927.9.4680	0	N/A	
Tb927.9.4850	Tb927.9.4850:mRNA	leucine-rich repeat protein (LRRP), putative	Tb927.9.4850	0	N/A	
Tb927.9.5040	Tb927.9.5040:mRNA	cAMP-specific phosphodiesterase	Tb927.9.5040	0	N/A	
Tb927.9.5100	Tb927.9.5100:mRNA	cAMP-specific phosphodiesterase	Tb927.9.5100	0	N/A	
Tb927.9.5150	Tb927.9.5150:mRNA	ribosomal protein S6, putative	Tb927.9.5150	0	N/A	
Tb927.9.5190	Tb927.9.5190:mRNA	proliferative cell nuclear antigen (PCNA), putative	Tb927.9.5190	0	N/A	
Tb927.9.5210	Tb927.9.5210:mRNA	glutaminyl-tRNA synthetase, putative	Tb927.9.5210	0	N/A	
Tb927.9.5300	Tb927.9.5300:mRNA	kinetoplast ribosomal PPR-repeat containing protein 16	Tb927.9.5300	0	N/A	
Tb927.9.5320	Tb927.9.5320:mRNA	nucleolar RNA binding protein, putative	Tb927.9.5320	0	N/A	
Tb927.9.5410	Tb927.9.5410:mRNA	hypothetical protein, conserved	Tb927.9.5410	0	N/A	
Tb927.9.5440	Tb927.9.5440:mRNA	actin, putative	Tb927.9.5440	0	N/A	
Tb927.9.5460	Tb927.9.5460:mRNA	Eukaryotic translation initiation factor 4 gamma 2	Tb927.9.5460	0	N/A	
Tb927.9.5490	Tb927.9.5490:mRNA	cation transporter, putative	Tb927.9.5490	1	N/A	
Tb927.9.5520	Tb927.9.5520:mRNA	ubiquitin carboxyl-terminal hydrolase, putative	Tb927.9.5520	0	N/A	
Tb927.9.5590	Tb927.9.5590:mRNA	DNA topoisomerase ii	Tb927.9.5590	0	N/A	
Tb927.9.5690	Tb927.9.5690:mRNA	60S acidic ribosomal protein, putative	Tb927.9.5690	0	NN Sum: 0, NN D: .34, HMM Prob: .9	
Tb927.9.5710	Tb927.9.5710:mRNA	general transcription factor IIB	Tb927.9.5710	0	N/A	
Tb927.9.5730	Tb927.9.5730:mRNA	nucleosome assembly protein-like protein	Tb927.9.5730	0	N/A	
Tb927.9.5860	Tb927.9.5860:mRNA	tryparedoxin peroxidase	Tb927.9.5860	0	N/A	
Tb927.9.5880	Tb927.9.5880.1:mRNA	pre-mRNA splicing factor, putative	Tb927.9.5880	0	N/A	
Tb927.9.5880	Tb927.9.5880.2:mRNA	pre-mRNA splicing factor, putative	Tb927.9.5880	0	N/A	
Tb927.9.5890	Tb927.9.5890:mRNA	solanesyl-diphosphate synthase, putative	Tb927.9.5890	0	N/A	
Tb927.9.5900	Tb927.9.5900:mRNA	glutamate dehydrogenase	Tb927.9.5900	0	N/A	
Tb927.9.5960	Tb927.9.5960:mRNA	succinate dehydrogenase iron-sulfur subunit, putative	Tb927.9.5960	0	N/A	
Tb927.9.6060	Tb927.9.6060:mRNA	ERV/ALR sulfhydryl oxidase domain-containing protein	Tb927.9.6060	0	N/A	
Tb927.9.6070	Tb927.9.6070:mRNA	40S ribosomal protein S3, putative	Tb927.9.6070	0	N/A	
Tb927.9.6090	Tb927.9.6090:mRNA	PTP1-interacting protein, 39 kDa	Tb927.9.6090	0	N/A	
Tb927.9.6130	Tb927.9.6130:mRNA	calmodulin, putative	Tb927.9.6130	0	N/A	
Tb927.9.6310	Tb927.9.6310:mRNA	ABC transporter, putative	Tb927.9.6310	7	N/A	
Tb927.9.6350	Tb927.9.6350:mRNA	inositol-1(or 4)-monophosphatase, putative	Tb927.9.6350	0	N/A	
Tb927.9.6450	Tb927.9.6450:mRNA	peroxisomal membrane protein (Pex16), putative	Tb927.9.6450	2	N/A	
Tb927.9.6460	Tb927.9.6460:mRNA	hypothetical protein, conserved	Tb927.9.6460	0	N/A	
Tb927.9.6530	Tb927.9.6530:mRNA	hypothetical protein	Tb927.9.6530	0	N/A	
Tb927.9.6560	Tb927.9.6560:mRNA	NAK family pseudokinase, putative	Tb927.9.6560	0	N/A	
Tb927.9.6650	Tb927.9.6650:mRNA	tRNA synthetases class II (A)/Threonyl and Alanyl tRNA synthetase second additional domain containing protein, putative	Tb927.9.6650	0	N/A	
Tb927.9.6870	Tb927.9.6870:mRNA	RNA-binding protein, putative	Tb927.9.6870	0	N/A	
Tb927.9.6880	Tb927.9.6880:mRNA	cAMP-specific phosphodiesterase, putative	Tb927.9.6880	0	N/A	
Tb927.9.6920	Tb927.9.6920:mRNA	hypothetical protein, conserved	Tb927.9.6920	0	N/A	
Tb927.9.6940	Tb927.9.6940:mRNA	DNA topoisomerase type IB small subunit	Tb927.9.6940	0	N/A	
Tb927.9.7000	Tb927.9.7000:mRNA	methyltransferase domain containing protein, putative	Tb927.9.7000	0	N/A	
Tb927.9.7080	Tb927.9.7080:mRNA	hypothetical protein, conserved	Tb927.9.7080	0	N/A	
Tb927.9.7110	Tb927.9.7110:mRNA	GRAM domain containing protein, putative	Tb927.9.7110	0	N/A	
Tb927.9.7160	Tb927.9.7160:mRNA	hypothetical protein, conserved	Tb927.9.7160	0	N/A	
Tb927.9.7180	Tb927.9.7180:mRNA	adenosine monophosphate deaminase, putative	Tb927.9.7180	0	N/A	
Tb927.9.7520	Tb927.9.7520:mRNA	hypothetical protein, conserved	Tb927.9.7520	0	N/A	
Tb927.9.7540	Tb927.9.7540:mRNA	cysteine peptidase, Clan CA, family C2, putative	Tb927.9.7540	0	N/A	
Tb927.9.7550	Tb927.9.7550:mRNA	adenylosuccinate lyase, putative	Tb927.9.7550	0	N/A	
Tb927.9.7620	Tb927.9.7620:mRNA	60S ribosomal protein L11, putative	Tb927.9.7620	0	N/A	
Tb927.9.7670	Tb927.9.7670:mRNA	hypothetical protein, conserved	Tb927.9.7670	0	N/A	
Tb927.9.7720	Tb927.9.7720:mRNA	predicted tetratricopeptide repeat protein	Tb927.9.7720	0	N/A	
Tb927.9.7770	Tb927.9.7770:mRNA	spermidine synthase	Tb927.9.7770	0	N/A	
Tb927.9.8130	Tb927.9.8130:mRNA	nascent polypeptide associated complex subunit, putative	Tb927.9.8130	0	N/A	
Tb927.9.8160	Tb927.9.8160:mRNA	chaperone protein DnaJ, putative	Tb927.9.8160	8	N/A	
Tb927.9.8190	Tb927.9.8190:mRNA	hypothetical protein, conserved	Tb927.9.8190	0	N/A	
Tb927.9.8200	Tb927.9.8200:mRNA	Pescadillo N-terminus/BRCA1 C Terminus (BRCT) domain containing protein, putative	Tb927.9.8200	0	N/A	
Tb927.9.8290	Tb927.9.8290:mRNA	mitochondrial ribosomal protein l30	Tb927.9.8290	0	N/A	
Tb927.9.8350	Tb927.9.8350:mRNA	hypothetical protein, conserved	Tb927.9.8350	0	N/A	
Tb927.9.8410	Tb927.9.8410:mRNA	chaperone protein DnaJ, putative	Tb927.9.8410	0	N/A	
Tb927.9.8420	Tb927.9.8420:mRNA	QM-like protein	Tb927.9.8420	0	N/A	
Tb927.9.8520	Tb927.9.8520:mRNA	hypothetical protein, conserved	Tb927.9.8520	0	N/A	
Tb927.9.8720	Tb927.9.8720:mRNA	fructose-1,6-bisphosphatase	Tb927.9.8720	0	N/A	
Tb927.9.8740	Tb927.9.8740:mRNA	Double RNA binding domain protein 3	Tb927.9.8740	0	N/A	
Tb927.9.8780	Tb927.9.8780:mRNA	tRNA nucleotidyltransferase, putative	Tb927.9.8780	0	N/A	
